"imageName","vulnerabilityID","count","severity"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2019-9192",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2020-13529",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2020-16156",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2021-33560",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2021-36084",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2021-36085",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2021-36086",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2021-36087",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2022-0563",7,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2022-1304",5,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2022-3219",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2022-3715",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2022-48303",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2022-4899",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2023-29383",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2023-29491",3,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2023-31484",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/memcached","CVE-2023-31486",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2016-20013",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2016-2781",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2017-11164",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2022-29458",5,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2022-3219",11,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2022-3715",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2022-46908",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2022-4899",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-1255",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-1667",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-2283",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-2602",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-2603",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-2650",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-28321",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-28322",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-29383",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-29491",5,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-2953",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","CVE-2023-31484",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","GHSA-f3fp-gc8g-vw66",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","GHSA-g2j6-57v7-gm8c",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","GHSA-m8cg-xc2p-r3fc",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mongo","GHSA-vpvm-3wq2-2wvm",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","CVE-2018-20225",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","CVE-2021-3572",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","CVE-2022-40897",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","ELSA-2022-9221",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","ELSA-2022-9263",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","ELSA-2022-9564",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-43fp-rhv2-5gv8",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-5cpq-8wj7-hf2v",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-5xp3-jfq3-5q8x",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-f3fp-gc8g-vw66",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-g2j6-57v7-gm8c",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-m8cg-xc2p-r3fc",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-r9hx-vwmv-q579",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-vpvm-3wq2-2wvm",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-w7pp-m8wf-vj6r",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/mysql","GHSA-x4qr-2fvf-3mr5",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2005-2541",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2007-5686",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2007-6755",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2009-4487",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2010-0928",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2010-4756",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2011-3374",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2011-3389",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2011-4116",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2013-0337",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2013-4392",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2014-8130",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2015-3276",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2015-9019",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2016-2781",1,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-14159",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-16232",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-17740",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-17973",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-18018",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-5563",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-9117",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2017-9937",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2018-10126",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2018-20796",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2018-5709",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2018-6829",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2019-1010022",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2019-1010023",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2019-1010024",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2019-1010025",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2019-19882",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2019-9192",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2020-15719",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2021-4214",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2022-0563",8,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2022-1056",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2022-1210",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2022-27943",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2022-3219",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2022-48303",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-1916",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-27102",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-27103",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-29383",2,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-2953",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-29659",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-31484",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-31486",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-3164",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/nginx","CVE-2023-32570",1,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2004-0230",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2005-0406",13,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2005-2541",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2005-3660",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-2243",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-2768",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-3476",3,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-3477",3,"Low"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-3719",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-3996",3,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-5686",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2007-6755",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2008-1687",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2008-1688",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2008-2544",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2008-3134",13,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2008-3234",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2008-4609",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2009-3546",3,"Medium"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2010-0928",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2010-4563",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2010-4651",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2010-4756",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2010-5321",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2011-3374",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2011-3389",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2011-4116",4,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2011-4915",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2011-4916",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2011-4917",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2012-0039",5,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2012-4542",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2013-4392",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2013-7445",1,"High"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2014-8130",3,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2014-9892",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2014-9900",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2015-2877",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2015-3276",1,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2015-9019",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2016-10505",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2016-10506",2,"Negligible"
"/Users/gabecowley/Documents/2023SummerResearch/2023 MSU REU/reu-2023-cloud-tools/02_Preprocessing/02b_squish/01_input/Grype/node","CVE-2016-10723",1,"Negligible"
